Service Name;Service Code;Role;Region;2024 Q1;2024 Q2;2024 Q3;2024 Q4;2025 Q1;2025 Q2;2025 Q3;2025 Q4;2026 Q1;2026 Q2;2026 Q3;2026 Q4;Info
CSO;CSO;EXP;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;EXP;EUR;35.7;37.0;37.7;37.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;EXP;EUR;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSO;CSO;GM;EUR;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;Total In-House Workforce - Heads
CSO;CSO;GM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSO;CSO;GM;EUR;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;Registered Headcount - Heads
CSO;CSO;GM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSO;CSO;GM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSO;CSO;GM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO;CSO;GM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;GM;EUR;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;GM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSO;CSO;LM;EUR;27.0;27.7;26.3;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;Total In-House Workforce - Heads
CSO;CSO;LM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSO;CSO;LM;EUR;27.0;27.7;26.3;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;Registered Headcount - Heads
CSO;CSO;LM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSO;CSO;LM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSO;CSO;LM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO;CSO;LM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;LM;EUR;27.0;27.7;26.3;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;LM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSO;CSO;SYS;EUR;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;Total In-House Workforce - Heads
CSO;CSO;SYS;EUR;4.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSO;CSO;SYS;EUR;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;Registered Headcount - Heads
CSO;CSO;SYS;EUR;4.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSO;CSO;SYS;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSO;CSO;SYS;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO;CSO;SYS;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;SYS;EUR;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;SYS;EUR;4.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSO;CSO;EXP;LAM;11.3;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;Total In-House Workforce - Heads
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSO;CSO;EXP;LAM;11.3;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;Registered Headcount - Heads
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;EXP;LAM;11.3;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSO;CSO;GM;LAM;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;Total In-House Workforce - Heads
CSO;CSO;GM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSO;CSO;GM;LAM;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;Registered Headcount - Heads
CSO;CSO;GM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSO;CSO;GM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSO;CSO;GM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO;CSO;GM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;GM;LAM;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;GM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSO;CSO;LM;LAM;10.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;Total In-House Workforce - Heads
CSO;CSO;LM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSO;CSO;LM;LAM;10.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;Registered Headcount - Heads
CSO;CSO;LM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSO;CSO;LM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSO;CSO;LM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO;CSO;LM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;LM;LAM;10.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;LM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSO;CSO;SYS;LAM;3.0;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;Total In-House Workforce - Heads
CSO;CSO;SYS;LAM;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSO;CSO;SYS;LAM;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;Registered Headcount - Heads
CSO;CSO;SYS;LAM;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSO;CSO;SYS;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSO;CSO;SYS;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO;CSO;SYS;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;SYS;LAM;3.0;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;SYS;LAM;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSO;CSO;EXP;NAM;24.0;25.7;24.9;26.7;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;Total In-House Workforce - Heads
CSO;CSO;EXP;NAM;7.0;8.0;8.9;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSO;CSO;EXP;NAM;17.0;17.7;16.0;15.7;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;Registered Headcount - Heads
CSO;CSO;EXP;NAM;7.0;8.0;8.9;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSO;CSO;EXP;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSO;CSO;EXP;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO;CSO;EXP;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;EXP;NAM;24.0;25.7;24.9;26.7;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;EXP;NAM;7.0;8.0;8.9;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSO;CSO;GM;NAM;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;Total In-House Workforce - Heads
CSO;CSO;GM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSO;CSO;GM;NAM;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;Registered Headcount - Heads
CSO;CSO;GM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSO;CSO;GM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSO;CSO;GM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO;CSO;GM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;GM;NAM;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;GM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSO;CSO;LM;NAM;10.0;10.3;11.3;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;Total In-House Workforce - Heads
CSO;CSO;LM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSO;CSO;LM;NAM;10.0;10.3;11.3;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;Registered Headcount - Heads
CSO;CSO;LM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSO;CSO;LM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSO;CSO;LM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO;CSO;LM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;LM;NAM;10.0;10.3;11.3;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;LM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSO;CSO;SYS;NAM;4.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;Total In-House Workforce - Heads
CSO;CSO;SYS;NAM;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSO;CSO;SYS;NAM;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;Registered Headcount - Heads
CSO;CSO;SYS;NAM;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSO;CSO;SYS;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSO;CSO;SYS;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO;CSO;SYS;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO;CSO;SYS;NAM;4.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;Total In-House Workforce - Heads with TOPs
CSO;CSO;SYS;NAM;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSUs;Total;ALL;ALL;197.0;201.7;199.9;205.7;179.0;179.0;179.0;179.0;179.0;179.0;179.0;179.0;Total In-House Workforce - Heads
CSUs;Total;ALL;ALL;23.0;24.0;24.9;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSUs;Total;ALL;ALL;174.0;177.7;175.0;178.7;179.0;179.0;179.0;179.0;179.0;179.0;179.0;179.0;Registered Headcount - Heads
CSUs;Total;ALL;ALL;23.0;24.0;24.9;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSUs;Total;ALL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSUs;Total;ALL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSUs;Total;ALL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSUs;Total;ALL;ALL;197.0;201.7;199.9;205.7;179.0;179.0;179.0;179.0;179.0;179.0;179.0;179.0;Total In-House Workforce - Heads with TOPs
CSUs;Total;ALL;ALL;23.0;24.0;24.9;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSUs;Total;ALL;AP;52.0;53.0;52.7;57.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;Total In-House Workforce - Heads
CSUs;Total;ALL;AP;6.0;6.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSUs;Total;ALL;AP;46.0;47.0;46.7;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;Registered Headcount - Heads
CSUs;Total;ALL;AP;6.0;6.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSUs;Total;ALL;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSUs;Total;ALL;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSUs;Total;ALL;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSUs;Total;ALL;AP;52.0;53.0;52.7;57.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;Total In-House Workforce - Heads with TOPs
CSUs;Total;ALL;AP;6.0;6.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSUs;Total;ALL;EUR;76.7;78.7;78.0;77.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;Total In-House Workforce - Heads
CSUs;Total;ALL;EUR;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSUs;Total;ALL;EUR;71.7;73.7;73.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;Registered Headcount - Heads
CSUs;Total;ALL;EUR;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSUs;Total;ALL;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSUs;Total;ALL;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSUs;Total;ALL;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSUs;Total;ALL;EUR;76.7;78.7;78.0;77.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;Total In-House Workforce - Heads with TOPs
CSUs;Total;ALL;EUR;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSUs;Total;ALL;LAM;27.3;27.0;26.0;26.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;Total In-House Workforce - Heads
CSUs;Total;ALL;LAM;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSUs;Total;ALL;LAM;25.3;25.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;Registered Headcount - Heads
CSUs;Total;ALL;LAM;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSUs;Total;ALL;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSUs;Total;ALL;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSUs;Total;ALL;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSUs;Total;ALL;LAM;27.3;27.0;26.0;26.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;Total In-House Workforce - Heads with TOPs
CSUs;Total;ALL;LAM;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
CSUs;Total;ALL;NAM;41.0;43.0;43.2;45.7;32.0;32.0;32.0;32.0;32.0;32.0;32.0;32.0;Total In-House Workforce - Heads
CSUs;Total;ALL;NAM;10.0;11.0;11.9;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
CSUs;Total;ALL;NAM;31.0;32.0;31.3;31.7;32.0;32.0;32.0;32.0;32.0;32.0;32.0;32.0;Registered Headcount - Heads
CSUs;Total;ALL;NAM;10.0;11.0;11.9;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
CSUs;Total;ALL;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
CSUs;Total;ALL;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSUs;Total;ALL;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSUs;Total;ALL;NAM;41.0;43.0;43.2;45.7;32.0;32.0;32.0;32.0;32.0;32.0;32.0;32.0;Total In-House Workforce - Heads with TOPs
CSUs;Total;ALL;NAM;10.0;11.0;11.9;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
Corporate Centers;Total;ALL; ;233.3;227.5;221.1;218.6;187.0;187.0;187.0;187.0;187.0;187.0;187.0;187.0;Total In-House Workforce - Heads
Corporate Centers;Total;ALL; ;48.0;44.7;42.5;34.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
Corporate Centers;Total;ALL; ;185.3;182.8;178.6;183.7;187.0;187.0;187.0;187.0;187.0;187.0;187.0;187.0;Registered Headcount - Heads
Corporate Centers;Total;ALL; ;30.7;28.9;29.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
Corporate Centers;Total;ALL; ;17.3;15.8;13.5;15.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
Corporate Centers;Total;ALL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
Corporate Centers;Total;ALL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
Corporate Centers;Total;ALL; ;233.3;227.5;221.1;218.6;187.0;187.0;187.0;187.0;187.0;187.0;187.0;187.0;Total In-House Workforce - Heads with TOPs
Corporate Centers;Total;ALL; ;48.0;44.7;42.5;34.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
Corporate Centers;Total;ALL;ALL;233.3;227.5;221.1;218.6;187.0;187.0;187.0;187.0;187.0;187.0;187.0;187.0;Total In-House Workforce - Heads
Corporate Centers;Total;ALL;ALL;48.0;44.7;42.5;34.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
Corporate Centers;Total;ALL;ALL;185.3;182.8;178.6;183.7;187.0;187.0;187.0;187.0;187.0;187.0;187.0;187.0;Registered Headcount - Heads
Corporate Centers;Total;ALL;ALL;30.7;28.9;29.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
Corporate Centers;Total;ALL;ALL;17.3;15.8;13.5;15.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
Corporate Centers;Total;ALL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
Corporate Centers;Total;ALL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
Corporate Centers;Total;ALL;ALL;233.3;227.5;221.1;218.6;187.0;187.0;187.0;187.0;187.0;187.0;187.0;187.0;Total In-House Workforce - Heads with TOPs
Corporate Centers;Total;ALL;ALL;48.0;44.7;42.5;34.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;16.0;16.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;Total In-House Workforce - Heads
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;Registered Headcount - Heads
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;16.0;16.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;Total In-House Workforce - Heads with TOPs
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads with TOPs
Evidence Generation and Decision Science;BS10;ALL;ALL;0.0;0.0;16.0;16.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;Total In-House Workforce - Heads
Evidence Generation and Decision Science;BS10;ALL;ALL;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - Heads
Evidence Generation and Decision Science;BS10;ALL;ALL;0.0;0.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;Registered Headcount - Heads
Evidence Generation and Decision Science;BS10;ALL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - Heads
Evidence Generation and Decision Science;BS10;ALL;ALL;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - Heads
