Service Code;Service Name;Role;Region;2024 Q1;2024 Q2;2024 Q3;2024 Q4;2025 Q1;2025 Q2;2025 Q3;2025 Q4;2026 Q1;2026 Q2;2026 Q3;2026 Q4;Info
CSO+EGDS;CSO+EGDS;IPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;IPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
CSO+EGDS;CSO+EGDS;IPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;IPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;IPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;IPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;IPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;IPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;IPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;LSPM;AP;13.1;15.3;15.6;14.6;14.7;15.4;15.4;15.4;0.0;0.0;0.0;0.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;LSPM;AP;11.2;12.1;12.4;12.0;12.3;12.9;12.9;12.9;12.9;12.9;12.9;12.9;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;LSPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;LSPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;LSPM;AP;11.2;12.1;12.4;12.0;12.3;12.9;12.9;12.9;12.9;12.9;12.9;12.9;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;LSPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;LSPM;AP;-1.9;-3.2;-3.2;-2.6;-2.4;-2.5;-2.5;-2.5;12.9;12.9;12.9;12.9;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;LSPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;LSPM;AP;85.5;79.1;79.5;82.2;83.7;83.8;83.8;83.8;0.0;0.0;0.0;0.0;In House Coverage %
CSO+EGDS;CSO+EGDS;LSPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;LSPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;LSPM;AP;11.2;12.1;12.4;12.0;12.3;12.9;12.9;12.9;12.9;12.9;12.9;12.9;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;LSPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;LSPM;AP;-1.9;-3.2;-3.2;-2.6;-2.4;-2.5;-2.5;-2.5;12.9;12.9;12.9;12.9;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;LSPM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;LSPM;AP;85.5;79.1;79.5;82.2;83.7;83.8;83.8;83.8;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;MDA;AP;30.7;32.2;32.6;32.5;33.2;35.2;36.4;36.4;34.5;35.5;35.4;34.2;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;MDA;AP;17.6;17.5;17.5;18.5;18.5;18.5;18.5;18.5;18.5;18.5;18.5;18.5;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;MDA;AP;1.4;1.3;1.3;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;MDA;AP;0.0;0.0;0.2;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;MDA;AP;19.0;18.8;19.0;20.7;18.5;18.5;18.5;18.5;18.5;18.5;18.5;18.5;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;MDA;AP;1.4;1.3;1.5;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;MDA;AP;-11.7;-13.4;-13.6;-11.8;-14.7;-16.7;-17.9;-17.9;-16.0;-17.0;-16.9;-15.7;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;MDA;AP;7.4;6.9;7.9;10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;MDA;AP;61.9;58.4;58.3;63.7;55.7;52.6;50.8;50.8;53.6;52.1;52.3;54.1;In House Coverage %
CSO+EGDS;CSO+EGDS;MDA;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;MDA;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;MDA;AP;19.0;18.8;19.0;20.7;18.5;18.5;18.5;18.5;18.5;18.5;18.5;18.5;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;MDA;AP;1.4;1.3;1.5;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;MDA;AP;-11.7;-13.4;-13.6;-11.8;-14.7;-16.7;-17.9;-17.9;-16.0;-17.0;-16.9;-15.7;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;MDA;AP;7.4;6.9;7.9;10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;MDA;AP;61.9;58.4;58.3;63.7;55.7;52.6;50.8;50.8;53.6;52.1;52.3;54.1;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;RTM;AP;19.9;20.9;21.5;20.2;19.4;20.8;21.0;21.3;20.8;22.2;23.4;23.1;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;RTM;AP;14.0;13.9;14.0;13.1;13.1;13.0;13.0;13.1;13.0;13.0;13.0;13.0;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;RTM;AP;5.4;5.4;4.3;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;RTM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;RTM;AP;19.4;19.3;18.3;16.7;13.1;13.0;13.0;13.1;13.0;13.0;13.0;13.0;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;RTM;AP;5.4;5.4;4.3;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;RTM;AP;-0.5;-1.6;-3.2;-3.5;-6.3;-7.8;-8.0;-8.2;-7.8;-9.2;-10.4;-10.1;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;RTM;AP;27.8;28.0;23.5;21.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;RTM;AP;97.5;92.3;85.1;82.7;67.5;62.5;61.9;61.5;62.5;58.6;55.6;56.3;In House Coverage %
CSO+EGDS;CSO+EGDS;RTM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;RTM;AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;RTM;AP;19.4;19.3;18.3;16.7;13.1;13.0;13.0;13.1;13.0;13.0;13.0;13.0;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;RTM;AP;5.4;5.4;4.3;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;RTM;AP;-0.5;-1.6;-3.2;-3.5;-6.3;-7.8;-8.0;-8.2;-7.8;-9.2;-10.4;-10.1;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;RTM;AP;27.8;28.0;23.5;21.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;RTM;AP;97.5;92.3;85.1;82.7;67.5;62.5;61.9;61.5;62.5;58.6;55.6;56.3;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CPA;EUR;51.6;56.3;71.3;76.2;73.7;76.9;84.7;89.1;84.1;87.8;92.0;95.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CPA;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CPA;EUR;81.6;77.0;82.1;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CPA;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CPA;EUR;81.6;77.0;82.1;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CPA;EUR;81.6;77.0;82.1;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CPA;EUR;30.0;20.7;10.8;9.8;-73.7;-76.9;-84.7;-89.1;-84.1;-87.8;-92.0;-95.0;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CPA;EUR;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CPA;EUR;158.1;136.8;115.1;112.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
CSO+EGDS;CSO+EGDS;CPA;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CPA;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CPA;EUR;81.6;77.0;82.1;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CPA;EUR;81.6;77.0;82.1;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CPA;EUR;30.0;20.7;10.8;9.8;-73.7;-76.9;-84.7;-89.1;-84.1;-87.8;-92.0;-95.0;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CPA;EUR;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CPA;EUR;158.1;136.8;115.1;112.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CPL;EUR;209.1;204.9;213.7;218.9;211.4;202.5;204.1;202.3;181.9;177.6;182.7;184.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CPL;EUR;70.1;69.1;72.3;74.9;79.0;77.9;78.3;80.9;81.2;81.2;81.2;81.2;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CPL;EUR;115.1;119.4;120.8;119.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CPL;EUR;2.6;2.7;2.1;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CPL;EUR;187.8;191.2;195.2;197.0;79.0;77.9;78.3;80.9;81.2;81.2;81.2;81.2;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CPL;EUR;117.7;122.1;122.9;122.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CPL;EUR;-21.3;-13.7;-18.5;-21.9;-132.4;-124.6;-125.8;-121.4;-100.7;-96.4;-101.5;-102.8;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CPL;EUR;62.7;63.9;63.0;62.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CPL;EUR;89.8;93.3;91.3;90.0;37.4;38.5;38.4;40.0;44.6;45.7;44.4;44.1;In House Coverage %
CSO+EGDS;CSO+EGDS;CPL;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CPL;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CPL;EUR;187.8;191.2;195.2;197.0;79.0;77.9;78.3;80.9;81.2;81.2;81.2;81.2;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CPL;EUR;117.7;122.1;122.9;122.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CPL;EUR;-21.3;-13.7;-18.5;-21.9;-132.4;-124.6;-125.8;-121.4;-100.7;-96.4;-101.5;-102.8;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CPL;EUR;62.7;63.9;63.0;62.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CPL;EUR;89.8;93.3;91.3;90.0;37.4;38.5;38.4;40.0;44.6;45.7;44.4;44.1;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CRA;EUR;225.6;227.1;238.3;245.3;238.6;246.8;270.9;283.9;263.8;267.5;283.7;289.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CRA;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CRA;EUR;248.0;248.5;234.1;235.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CRA;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CRA;EUR;248.0;248.5;234.1;235.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CRA;EUR;248.0;248.5;234.1;235.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CRA;EUR;22.4;21.4;-4.2;-9.4;-238.6;-246.8;-270.9;-283.9;-263.8;-267.5;-283.7;-289.0;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CRA;EUR;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CRA;EUR;109.9;109.4;98.2;96.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
CSO+EGDS;CSO+EGDS;CRA;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CRA;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CRA;EUR;248.0;248.5;234.1;235.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CRA;EUR;248.0;248.5;234.1;235.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CRA;EUR;22.4;21.4;-4.2;-9.4;-238.6;-246.8;-270.9;-283.9;-263.8;-267.5;-283.7;-289.0;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CRA;EUR;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CRA;EUR;109.9;109.4;98.2;96.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CSO;EUR;15.2;16.3;17.4;17.9;17.5;17.5;18.6;19.1;17.5;17.7;18.6;18.9;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CSO;EUR;0.0;0.0;0.1;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CSO;EUR;13.3;12.6;11.8;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CSO;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CSO;EUR;13.3;12.6;11.9;12.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CSO;EUR;13.3;12.6;11.8;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CSO;EUR;-1.9;-3.7;-5.5;-5.9;-17.0;-17.0;-18.1;-18.6;-17.0;-17.2;-18.1;-18.4;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CSO;EUR;100.0;100.0;99.2;95.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CSO;EUR;87.5;77.3;68.4;67.0;2.9;2.9;2.7;2.6;2.9;2.8;2.7;2.6;In House Coverage %
CSO+EGDS;CSO+EGDS;CSO;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CSO;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CSO;EUR;13.3;12.6;11.9;12.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CSO;EUR;13.3;12.6;11.8;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CSO;EUR;-1.9;-3.7;-5.5;-5.9;-17.0;-17.0;-18.1;-18.6;-17.0;-17.2;-18.1;-18.4;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CSO;EUR;100.0;100.0;99.2;95.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CSO;EUR;87.5;77.3;68.4;67.0;2.9;2.9;2.7;2.6;2.9;2.8;2.7;2.6;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CTAM;EUR;33.5;37.4;42.8;43.5;45.4;44.3;47.4;49.3;46.7;46.5;48.5;49.4;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CTAM;EUR;0.9;0.9;1.7;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CTAM;EUR;37.6;37.3;35.2;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CTAM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CTAM;EUR;38.5;38.2;36.9;37.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CTAM;EUR;37.6;37.3;35.2;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CTAM;EUR;5.0;0.8;-5.9;-5.7;-43.6;-42.5;-45.6;-47.5;-44.9;-44.7;-46.7;-47.6;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CTAM;EUR;97.7;97.6;95.4;95.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CTAM;EUR;114.9;102.1;86.2;86.9;4.0;4.1;3.8;3.7;3.9;3.9;3.7;3.6;In House Coverage %
CSO+EGDS;CSO+EGDS;CTAM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CTAM;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CTAM;EUR;38.5;38.2;36.9;37.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CTAM;EUR;37.6;37.3;35.2;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CTAM;EUR;5.0;0.8;-5.9;-5.7;-43.6;-42.5;-45.6;-47.5;-44.9;-44.7;-46.7;-47.6;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CTAM;EUR;97.7;97.6;95.4;95.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CTAM;EUR;114.9;102.1;86.2;86.9;4.0;4.1;3.8;3.7;3.9;3.9;3.7;3.6;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;IOS;EUR;13.0;13.0;13.0;12.8;12.8;12.8;12.8;12.8;0.0;0.0;0.0;0.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;IOS;EUR;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;IOS;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;IOS;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;IOS;EUR;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;IOS;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;IOS;EUR;-1.3;-1.3;-1.3;-1.1;-1.1;-1.1;-1.1;-1.1;11.7;11.7;11.7;11.7;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;IOS;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;IOS;EUR;90.0;90.0;90.0;91.4;91.4;91.4;91.4;91.4;0.0;0.0;0.0;0.0;In House Coverage %
CSO+EGDS;CSO+EGDS;IOS;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;IOS;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;IOS;EUR;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;11.7;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;IOS;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;IOS;EUR;-1.3;-1.3;-1.3;-1.1;-1.1;-1.1;-1.1;-1.1;11.7;11.7;11.7;11.7;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;IOS;EUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;IOS;EUR;90.0;90.0;90.0;91.4;91.4;91.4;91.4;91.4;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;IPM;EUR;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
