Service Name;Service Code;Role;Region;2024 Q1;2024 Q2;2024 Q3;2024 Q4;2025 Q1;2025 Q2;2025 Q3;2025 Q4;2026 Q1;2026 Q2;2026 Q3;2026 Q4;Info
ALL;ALL;GM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
ALL;ALL;GM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
ALL;ALL;GM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
ALL;ALL;GM;NAM;3.0;3.0;4.0;4;4;4;4;4;4;4;4;4;Total In-House Workforce - Heads with TOPs
ALL;ALL;LM;NAM;10.0;10.3;10.0;10;10;10;10;10;10;10;10;10;Total In-House Workforce - Heads
ALL;ALL;LM;NAM;10.0;10.3;10.0;10;10;10;10;10;10;10;10;10;Registered Headcount - Heads
ALL;ALL;LM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
ALL;ALL;LM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
ALL;ALL;LM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
ALL;ALL;LM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
ALL;ALL;LM;NAM;10.0;10.3;10.0;10;10;10;10;10;10;10;10;10;Total In-House Workforce - Heads with TOPs
ALL;ALL;SYS;NAM;4.0;4.0;4.0;4;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads
ALL;ALL;SYS;NAM;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Registered Headcount - Heads
ALL;ALL;SYS;NAM;3.0;3.0;3.0;3;0;0;0;0;0;0;0;0;110A - Committed - Heads
ALL;ALL;SYS;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
ALL;ALL;SYS;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
ALL;ALL;SYS;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
ALL;ALL;SYS;NAM;4.0;4.0;4.0;4;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads with TOPs
Management Office;DB10;ALL; ;68.4;71.1;69.0;58;45;45;45;45;45;45;45;45;Total In-House Workforce - Heads
Management Office;DB10;ALL; ;44.6;46.0;45.0;45;45;45;45;45;45;45;45;45;Registered Headcount - Heads
Management Office;DB10;ALL; ;12.8;13.5;12.0;1;0;0;0;0;0;0;0;0;110A - Committed - Heads
Management Office;DB10;ALL; ;11.0;11.6;12.0;12;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
Management Office;DB10;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
Management Office;DB10;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
Management Office;DB10;ALL; ;68.4;71.1;69.0;58;45;45;45;45;45;45;45;45;Total In-House Workforce - Heads with TOPs
Management Office;DB10;ALL;ALL;68.4;71.1;69.0;58;45;45;45;45;45;45;45;45;Total In-House Workforce - Heads
Management Office;DB10;ALL;ALL;44.6;46.0;45.0;45;45;45;45;45;45;45;45;45;Registered Headcount - Heads
Management Office;DB10;ALL;ALL;12.8;13.5;12.0;1;0;0;0;0;0;0;0;0;110A - Committed - Heads
Management Office;DB10;ALL;ALL;11.0;11.6;12.0;12;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
Management Office;DB10;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
Management Office;DB10;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
Management Office;DB10;ALL;ALL;68.4;71.1;69.0;58;45;45;45;45;45;45;45;45;Total In-House Workforce - Heads with TOPs
MOF;DB1000;AA; ;4.0;4.0;3.0;3;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
MOF;DB1000;AA; ;3.0;3.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
MOF;DB1000;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
MOF;DB1000;AA; ;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
MOF;DB1000;AA; ;5.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
MOF;DB1000;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
MOF;DB1000;AA; ;9.0;4.0;3.0;3;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
MOF;DB1000;ALL; ;26.0;28.0;27.0;27;25;25;25;25;25;25;25;25;Total In-House Workforce - Heads
MOF;DB1000;ALL; ;24.0;26.0;25.0;25;25;25;25;25;25;25;25;25;Registered Headcount - Heads
MOF;DB1000;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
MOF;DB1000;ALL; ;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
MOF;DB1000;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
MOF;DB1000;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
MOF;DB1000;ALL; ;26.0;28.0;27.0;27;25;25;25;25;25;25;25;25;Total In-House Workforce - Heads with TOPs
MOF;DB1000;EXP; ;17.3;19.7;20.0;20;19;19;19;19;19;19;19;19;Total In-House Workforce - Heads
MOF;DB1000;EXP; ;16.3;18.7;19.0;19;19;19;19;19;19;19;19;19;Registered Headcount - Heads
MOF;DB1000;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
MOF;DB1000;EXP; ;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
MOF;DB1000;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
MOF;DB1000;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
MOF;DB1000;EXP; ;17.3;19.7;20.0;20;19;19;19;19;19;19;19;19;Total In-House Workforce - Heads with TOPs
MOF;DB1000;GM; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
MOF;DB1000;GM; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
MOF;DB1000;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
MOF;DB1000;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
MOF;DB1000;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
MOF;DB1000;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
MOF;DB1000;GM; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
MOF;DB1000;LM; ;2.7;2.3;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
MOF;DB1000;LM; ;2.7;2.3;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
MOF;DB1000;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
MOF;DB1000;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
MOF;DB1000;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
MOF;DB1000;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
MOF;DB1000;LM; ;2.7;2.3;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
MOF;DB1000;AA;ALL;4.0;4.0;3.0;3;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
MOF;DB1000;AA;ALL;3.0;3.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
MOF;DB1000;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
MOF;DB1000;AA;ALL;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
MOF;DB1000;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
MOF;DB1000;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
MOF;DB1000;AA;ALL;4.0;4.0;3.0;3;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
MOF;DB1000;ALL;ALL;26.0;28.0;27.0;27;25;25;25;25;25;25;25;25;Total In-House Workforce - Heads
MOF;DB1000;ALL;ALL;24.0;26.0;25.0;25;25;25;25;25;25;25;25;25;Registered Headcount - Heads
MOF;DB1000;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
MOF;DB1000;ALL;ALL;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
MOF;DB1000;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
MOF;DB1000;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
MOF;DB1000;ALL;ALL;26.0;28.0;27.0;27;25;25;25;25;25;25;25;25;Total In-House Workforce - Heads with TOPs
MOF;DB1000;EXP;ALL;17.3;19.7;20.0;20;19;19;19;19;19;19;19;19;Total In-House Workforce - Heads
MOF;DB1000;EXP;ALL;16.3;18.7;19.0;19;19;19;19;19;19;19;19;19;Registered Headcount - Heads
MOF;DB1000;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
MOF;DB1000;EXP;ALL;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
MOF;DB1000;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
MOF;DB1000;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
MOF;DB1000;EXP;ALL;17.3;19.7;20.0;20;19;19;19;19;19;19;19;19;Total In-House Workforce - Heads with TOPs
MOF;DB1000;GM;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
MOF;DB1000;GM;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
MOF;DB1000;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
MOF;DB1000;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
MOF;DB1000;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
MOF;DB1000;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
MOF;DB1000;GM;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
MOF;DB1000;LM;ALL;2.7;2.3;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
MOF;DB1000;LM;ALL;2.7;2.3;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
MOF;DB1000;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
MOF;DB1000;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
MOF;DB1000;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
MOF;DB1000;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
MOF;DB1000;LM;ALL;2.7;2.3;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
TPO;DB1001;ALL; ;42.4;43.1;42.0;31;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads
TPO;DB1001;ALL; ;20.6;20.0;20.0;20;20;20;20;20;20;20;20;20;Registered Headcount - Heads
TPO;DB1001;ALL; ;12.8;13.5;12.0;1;0;0;0;0;0;0;0;0;110A - Committed - Heads
TPO;DB1001;ALL; ;9.0;9.6;10.0;10;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
TPO;DB1001;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
TPO;DB1001;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
TPO;DB1001;ALL; ;42.4;43.1;42.0;31;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads with TOPs
TPO;DB1001;EXP; ;39.1;40.1;39.0;28;17;17;17;17;17;17;17;17;Total In-House Workforce - Heads
TPO;DB1001;EXP; ;17.3;17.0;17.0;17;17;17;17;17;17;17;17;17;Registered Headcount - Heads
TPO;DB1001;EXP; ;12.8;13.5;12.0;1;0;0;0;0;0;0;0;0;110A - Committed - Heads
TPO;DB1001;EXP; ;9.0;9.6;10.0;10;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
TPO;DB1001;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
TPO;DB1001;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
TPO;DB1001;EXP; ;39.1;40.1;39.0;28;17;17;17;17;17;17;17;17;Total In-House Workforce - Heads with TOPs
TPO;DB1001;GM; ;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads
TPO;DB1001;GM; ;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Registered Headcount - Heads
TPO;DB1001;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
TPO;DB1001;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
TPO;DB1001;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
TPO;DB1001;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
TPO;DB1001;GM; ;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads with TOPs
TPO;DB1001;LM; ;2.3;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
TPO;DB1001;LM; ;2.3;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
TPO;DB1001;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
TPO;DB1001;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
TPO;DB1001;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
TPO;DB1001;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
TPO;DB1001;LM; ;2.3;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
TPO;DB1001;ALL;ALL;42.4;43.1;42.0;31;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads
TPO;DB1001;ALL;ALL;20.6;20.0;20.0;20;20;20;20;20;20;20;20;20;Registered Headcount - Heads
TPO;DB1001;ALL;ALL;12.8;13.5;12.0;1;0;0;0;0;0;0;0;0;110A - Committed - Heads
TPO;DB1001;ALL;ALL;9.0;9.6;10.0;10;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
TPO;DB1001;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
TPO;DB1001;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
TPO;DB1001;ALL;ALL;42.4;43.1;42.0;31;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads with TOPs
TPO;DB1001;EXP;ALL;39.1;40.1;39.0;28;17;17;17;17;17;17;17;17;Total In-House Workforce - Heads
TPO;DB1001;EXP;ALL;17.3;17.0;17.0;17;17;17;17;17;17;17;17;17;Registered Headcount - Heads
TPO;DB1001;EXP;ALL;12.8;13.5;12.0;1;0;0;0;0;0;0;0;0;110A - Committed - Heads
TPO;DB1001;EXP;ALL;9.0;9.6;10.0;10;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
TPO;DB1001;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
TPO;DB1001;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
TPO;DB1001;EXP;ALL;39.1;40.1;39.0;28;17;17;17;17;17;17;17;17;Total In-House Workforce - Heads with TOPs
TPO;DB1001;GM;ALL;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads
TPO;DB1001;GM;ALL;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Registered Headcount - Heads
TPO;DB1001;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
TPO;DB1001;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
TPO;DB1001;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
TPO;DB1001;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
TPO;DB1001;GM;ALL;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads with TOPs
TPO;DB1001;LM;ALL;2.3;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
TPO;DB1001;LM;ALL;2.3;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
TPO;DB1001;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
TPO;DB1001;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
TPO;DB1001;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
TPO;DB1001;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
TPO;DB1001;LM;ALL;2.3;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;AA; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
CQCI;DB1100;AA; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
CQCI;DB1100;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;AA; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;ALL; ;82.6;78.7;68.0;68;66;66;66;66;66;66;66;66;Total In-House Workforce - Heads
CQCI;DB1100;ALL; ;64.4;64.7;66.0;66;66;66;66;66;66;66;66;66;Registered Headcount - Heads
CQCI;DB1100;ALL; ;14.9;12.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;ALL; ;3.3;2.0;2.0;2;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;ALL; ;82.6;78.7;68.0;68;66;66;66;66;66;66;66;66;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;EXP; ;14.9;14.0;13.0;13;13;13;13;13;13;13;13;13;Total In-House Workforce - Heads
CQCI;DB1100;EXP; ;12.7;13.0;13.0;13;13;13;13;13;13;13;13;13;Registered Headcount - Heads
CQCI;DB1100;EXP; ;0.9;1.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;EXP; ;1.3;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;EXP; ;14.9;14.0;13.0;13;13;13;13;13;13;13;13;13;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;GM; ;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads
CQCI;DB1100;GM; ;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Registered Headcount - Heads
CQCI;DB1100;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;GM; ;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;LM; ;5.7;4.0;4.0;4;4;4;4;4;4;4;4;4;Total In-House Workforce - Heads
CQCI;DB1100;LM; ;5.7;4.0;4.0;4;4;4;4;4;4;4;4;4;Registered Headcount - Heads
CQCI;DB1100;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;LM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;LM; ;5.7;4.0;4.0;4;4;4;4;4;4;4;4;4;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;QM; ;28.0;28.0;21.0;21;21;21;21;21;21;21;21;21;Total In-House Workforce - Heads
CQCI;DB1100;QM; ;20.0;20.0;21.0;21;21;21;21;21;21;21;21;21;Registered Headcount - Heads
CQCI;DB1100;QM; ;8.0;8.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;QM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;QM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;QM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;QM; ;28.0;28.0;21.0;21;21;21;21;21;21;21;21;21;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;TPART; ;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Total In-House Workforce - Heads
CQCI;DB1100;TPART; ;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Registered Headcount - Heads
CQCI;DB1100;TPART; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;TPART; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;TPART; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;TPART; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;TPART; ;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;TRAIN; ;26.0;24.7;22.0;22;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads
CQCI;DB1100;TRAIN; ;18.0;19.7;20.0;20;20;20;20;20;20;20;20;20;Registered Headcount - Heads
CQCI;DB1100;TRAIN; ;6.0;3.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;TRAIN; ;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;TRAIN; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;TRAIN; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;TRAIN; ;26.0;24.7;22.0;22;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;AA;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
CQCI;DB1100;AA;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
CQCI;DB1100;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;AA;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;ALL;ALL;82.6;78.7;68.0;68;66;66;66;66;66;66;66;66;Total In-House Workforce - Heads
CQCI;DB1100;ALL;ALL;64.4;64.7;66.0;66;66;66;66;66;66;66;66;66;Registered Headcount - Heads
CQCI;DB1100;ALL;ALL;14.9;12.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;ALL;ALL;3.3;2.0;2.0;2;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;ALL;ALL;82.6;78.7;68.0;68;66;66;66;66;66;66;66;66;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;EXP;ALL;14.9;14.0;13.0;13;13;13;13;13;13;13;13;13;Total In-House Workforce - Heads
CQCI;DB1100;EXP;ALL;12.7;13.0;13.0;13;13;13;13;13;13;13;13;13;Registered Headcount - Heads
CQCI;DB1100;EXP;ALL;0.9;1.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;EXP;ALL;1.3;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;EXP;ALL;14.9;14.0;13.0;13;13;13;13;13;13;13;13;13;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;GM;ALL;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads
CQCI;DB1100;GM;ALL;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Registered Headcount - Heads
CQCI;DB1100;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
