Service Code;Service Name;Role;Region;2024 Q1;2024 Q2;2024 Q3;2024 Q4;2025 Q1;2025 Q2;2025 Q3;2025 Q4;2026 Q1;2026 Q2;2026 Q3;2026 Q4;Info
CSO+EGDS;CSO+EGDS;CPQM;ALL;61.7;69.2;68.6;68.8;61.0;58.6;59.2;59.2;68.5;69.2;72.5;75.2;In House Coverage %
CSO+EGDS;CSO+EGDS;CPQM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CPQM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CPQM;ALL;20.9;24.0;25.4;25.4;26.4;26.3;26.4;26.4;26.3;26.3;26.4;26.4;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CPQM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CPQM;ALL;-13.0;-10.7;-11.6;-11.5;-16.9;-18.6;-18.2;-18.2;-12.1;-11.7;-10.0;-8.7;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CPQM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CPQM;ALL;61.7;69.2;68.6;68.8;61.0;58.6;59.2;59.2;68.5;69.2;72.5;75.2;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CQL;ALL;5.2;5.2;5.2;5.2;4.6;4.6;4.6;4.6;5.2;5.2;5.2;5.2;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CQL;ALL;3.4;3.4;3.4;3.4;3.4;3.4;3.4;3.4;3.4;3.4;3.4;3.4;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CQL;ALL;1.3;1.3;1.3;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CQL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CQL;ALL;4.7;4.7;4.7;4.7;3.4;3.4;3.4;3.4;3.4;3.4;3.4;3.4;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CQL;ALL;1.3;1.3;1.3;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CQL;ALL;-0.5;-0.5;-0.5;-0.5;-1.2;-1.2;-1.2;-1.2;-1.8;-1.8;-1.8;-1.8;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CQL;ALL;27.7;27.7;27.7;27.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CQL;ALL;90.4;90.4;90.4;90.4;73.9;73.9;73.9;73.9;65.4;65.4;65.4;65.4;In House Coverage %
CSO+EGDS;CSO+EGDS;CQL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CQL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CQL;ALL;4.7;4.7;4.7;4.7;3.4;3.4;3.4;3.4;3.4;3.4;3.4;3.4;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CQL;ALL;1.3;1.3;1.3;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CQL;ALL;-0.5;-0.5;-0.5;-0.5;-1.2;-1.2;-1.2;-1.2;-1.8;-1.8;-1.8;-1.8;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CQL;ALL;27.7;27.7;27.7;27.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CQL;ALL;90.4;90.4;90.4;90.4;73.9;73.9;73.9;73.9;65.4;65.4;65.4;65.4;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CRA;ALL;709.5;747.7;808.5;875.2;870.1;911.0;964.3;1018.3;1030.3;1017.5;1085.6;1125.4;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CRA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CRA;ALL;617.1;607.2;609.1;613.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CRA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CRA;ALL;617.1;607.2;609.1;613.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CRA;ALL;617.1;607.2;609.1;613.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CRA;ALL;-92.4;-140.5;-199.4;-261.4;-870.1;-911.0;-964.3;-1018.3;-1030.3;-1017.5;-1085.6;-1125.4;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CRA;ALL;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CRA;ALL;87.0;81.2;75.3;70.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
CSO+EGDS;CSO+EGDS;CRA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CRA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CRA;ALL;617.1;607.2;609.1;613.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CRA;ALL;617.1;607.2;609.1;613.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CRA;ALL;-92.4;-140.5;-199.4;-261.4;-870.1;-911.0;-964.3;-1018.3;-1030.3;-1017.5;-1085.6;-1125.4;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CRA;ALL;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CRA;ALL;87.0;81.2;75.3;70.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CSO;ALL;32.2;36.5;39.7;41.8;42.3;43.8;45.7;47.2;45.9;46.7;49.6;51.3;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CSO;ALL;0.0;0.0;0.1;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CSO;ALL;31.7;31.9;30.7;30.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CSO;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CSO;ALL;31.7;31.9;30.8;30.9;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CSO;ALL;31.7;31.9;30.7;30.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CSO;ALL;-0.5;-4.6;-8.9;-10.9;-41.8;-43.3;-45.2;-46.7;-45.4;-46.2;-49.1;-50.8;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CSO;ALL;100.0;100.0;99.7;98.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CSO;ALL;98.4;87.4;77.6;73.9;1.2;1.1;1.1;1.1;1.1;1.1;1.0;1.0;In House Coverage %
CSO+EGDS;CSO+EGDS;CSO;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CSO;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CSO;ALL;31.7;31.9;30.8;30.9;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CSO;ALL;31.7;31.9;30.7;30.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CSO;ALL;-0.5;-4.6;-8.9;-10.9;-41.8;-43.3;-45.2;-46.7;-45.4;-46.2;-49.1;-50.8;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CSO;ALL;100.0;100.0;99.7;98.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CSO;ALL;98.4;87.4;77.6;73.9;1.2;1.1;1.1;1.1;1.1;1.1;1.0;1.0;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CSSM;ALL;136.6;131.8;127.2;124.8;116.9;112.6;110.3;108.5;107.2;106.3;105.7;102.2;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CSSM;ALL;39.5;39.1;39.0;41.1;41.1;41.1;41.1;41.1;41.1;41.1;41.1;41.1;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CSSM;ALL;73.7;72.8;73.2;72.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CSSM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CSSM;ALL;113.2;111.9;112.2;113.5;41.1;41.1;41.1;41.1;41.1;41.1;41.1;41.1;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CSSM;ALL;73.7;72.8;73.2;72.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CSSM;ALL;-23.4;-19.9;-15.0;-11.3;-75.8;-71.5;-69.2;-67.4;-66.1;-65.2;-64.6;-61.1;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CSSM;ALL;65.1;65.1;65.2;63.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CSSM;ALL;82.9;84.9;88.2;90.9;35.2;36.5;37.3;37.9;38.3;38.7;38.9;40.2;In House Coverage %
CSO+EGDS;CSO+EGDS;CSSM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CSSM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CSSM;ALL;113.2;111.9;112.2;113.5;41.1;41.1;41.1;41.1;41.1;41.1;41.1;41.1;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CSSM;ALL;73.7;72.8;73.2;72.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CSSM;ALL;-23.4;-19.9;-15.0;-11.3;-75.8;-71.5;-69.2;-67.4;-66.1;-65.2;-64.6;-61.1;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CSSM;ALL;65.1;65.1;65.2;63.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CSSM;ALL;82.9;84.9;88.2;90.9;35.2;36.5;37.3;37.9;38.3;38.7;38.9;40.2;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CSSS;ALL;22.0;21.7;20.7;20.6;28.2;36.3;28.2;19.2;20.1;20.2;19.8;19.6;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CSSS;ALL;4.6;4.7;5.0;5.6;5.6;5.6;5.6;5.6;5.6;5.6;5.6;5.6;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CSSS;ALL;14.0;12.8;14.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CSSS;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CSSS;ALL;18.6;17.5;19.0;17.6;5.6;5.6;5.6;5.6;5.6;5.6;5.6;5.6;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CSSS;ALL;14.0;12.8;14.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CSSS;ALL;-3.4;-4.2;-1.7;-3.0;-22.6;-30.7;-22.6;-13.6;-14.5;-14.6;-14.2;-14.0;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CSSS;ALL;75.3;73.1;73.7;68.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CSSS;ALL;84.5;80.6;91.8;85.4;19.9;15.4;19.9;29.2;27.9;27.7;28.3;28.6;In House Coverage %
CSO+EGDS;CSO+EGDS;CSSS;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CSSS;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CSSS;ALL;18.6;17.5;19.0;17.6;5.6;5.6;5.6;5.6;5.6;5.6;5.6;5.6;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CSSS;ALL;14.0;12.8;14.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CSSS;ALL;-3.4;-4.2;-1.7;-3.0;-22.6;-30.7;-22.6;-13.6;-14.5;-14.6;-14.2;-14.0;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CSSS;ALL;75.3;73.1;73.7;68.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CSSS;ALL;84.5;80.6;91.8;85.4;19.9;15.4;19.9;29.2;27.9;27.7;28.3;28.6;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CTAM;ALL;62.7;75.6;84.1;89.8;92.2;92.2;95.7;99.1;97.3;97.7;103.3;106.9;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CTAM;ALL;10.3;11.5;11.8;12.4;12.4;12.4;12.4;12.4;12.4;12.4;12.4;12.4;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CTAM;ALL;75.9;79.8;81.2;82.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CTAM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CTAM;ALL;86.2;91.3;93.0;94.7;12.4;12.4;12.4;12.4;12.4;12.4;12.4;12.4;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CTAM;ALL;75.9;79.8;81.2;82.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CTAM;ALL;23.5;15.7;8.9;4.9;-79.8;-79.8;-83.3;-86.7;-84.9;-85.3;-90.9;-94.5;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CTAM;ALL;88.1;87.4;87.3;86.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CTAM;ALL;137.5;120.8;110.6;105.5;13.4;13.4;13.0;12.5;12.7;12.7;12.0;11.6;In House Coverage %
CSO+EGDS;CSO+EGDS;CTAM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CTAM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CTAM;ALL;86.2;91.3;93.0;94.7;12.4;12.4;12.4;12.4;12.4;12.4;12.4;12.4;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CTAM;ALL;75.9;79.8;81.2;82.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CTAM;ALL;23.5;15.7;8.9;4.9;-79.8;-79.8;-83.3;-86.7;-84.9;-85.3;-90.9;-94.5;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CTAM;ALL;88.1;87.4;87.3;86.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CTAM;ALL;137.5;120.8;110.6;105.5;13.4;13.4;13.0;12.5;12.7;12.7;12.0;11.6;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CTDM;ALL;64.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CTDM;ALL;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CTDM;ALL;42.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CTDM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CTDM;ALL;54.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CTDM;ALL;42.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CTDM;ALL;-9.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CTDM;ALL;78.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CTDM;ALL;84.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
CSO+EGDS;CSO+EGDS;CTDM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CTDM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CTDM;ALL;54.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CTDM;ALL;42.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CTDM;ALL;-9.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CTDM;ALL;78.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CTDM;ALL;84.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;CTM;ALL;395.6;401.1;401.2;421.6;378.1;382.6;363.2;351.4;320.3;317.9;316.3;309.8;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;CTM;ALL;169.6;165.2;164.3;171.3;178.4;179.6;179.8;179.8;177.2;177.2;177.2;177.2;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;CTM;ALL;190.1;192.1;205.4;204.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;CTM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;CTM;ALL;359.7;357.3;369.7;375.5;178.4;179.6;179.8;179.8;177.2;177.2;177.2;177.2;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;CTM;ALL;190.1;192.1;205.4;204.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;CTM;ALL;-35.9;-43.8;-31.5;-46.1;-199.7;-203.0;-183.4;-171.6;-143.1;-140.7;-139.1;-132.6;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;CTM;ALL;52.8;53.8;55.6;54.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;CTM;ALL;90.9;89.1;92.1;89.1;47.2;46.9;49.5;51.2;55.3;55.7;56.0;57.2;In House Coverage %
CSO+EGDS;CSO+EGDS;CTM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;CTM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;CTM;ALL;359.7;357.3;369.7;375.5;178.4;179.6;179.8;179.8;177.2;177.2;177.2;177.2;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CTM;ALL;190.1;192.1;205.4;204.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;CTM;ALL;-35.9;-43.8;-31.5;-46.1;-199.7;-203.0;-183.4;-171.6;-143.1;-140.7;-139.1;-132.6;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;CTM;ALL;52.8;53.8;55.6;54.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;CTM;ALL;90.9;89.1;92.1;89.1;47.2;46.9;49.5;51.2;55.3;55.7;56.0;57.2;In House Coverage % with TOPS
CSO+EGDS;CSO+EGDS;DAC;ALL;11.4;11.1;11.6;11.2;10.9;12.2;12.7;12.6;12.8;12.9;13.0;13.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
CSO+EGDS;CSO+EGDS;DAC;ALL;2.8;3.0;3.4;3.6;4.5;4.5;4.5;4.5;4.5;4.5;4.5;4.5;Registered Headcount - FTEs
CSO+EGDS;CSO+EGDS;DAC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
CSO+EGDS;CSO+EGDS;DAC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
CSO+EGDS;CSO+EGDS;DAC;ALL;2.8;3.0;3.4;3.6;4.5;4.5;4.5;4.5;4.5;4.5;4.5;4.5;Total In-House Workforce - FTEs
CSO+EGDS;CSO+EGDS;DAC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs
CSO+EGDS;CSO+EGDS;DAC;ALL;-8.6;-8.1;-8.2;-7.6;-6.4;-7.7;-8.2;-8.1;-8.3;-8.4;-8.5;-8.5;Gap In-House - FTEs (Workforce vs Workload)
CSO+EGDS;CSO+EGDS;DAC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
CSO+EGDS;CSO+EGDS;DAC;ALL;24.6;27.0;29.3;32.1;41.3;36.9;35.4;35.7;35.2;34.9;34.6;34.6;In House Coverage %
CSO+EGDS;CSO+EGDS;DAC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
CSO+EGDS;CSO+EGDS;DAC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
CSO+EGDS;CSO+EGDS;DAC;ALL;2.8;3.0;3.4;3.6;4.5;4.5;4.5;4.5;4.5;4.5;4.5;4.5;Total In-House Workforce - FTEs with TOPs
CSO+EGDS;CSO+EGDS;DAC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total Insourcing - FTEs with TOPs
CSO+EGDS;CSO+EGDS;DAC;ALL;-8.6;-8.1;-8.2;-7.6;-6.4;-7.7;-8.2;-8.1;-8.3;-8.4;-8.5;-8.5;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
CSO+EGDS;CSO+EGDS;DAC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
CSO+EGDS;CSO+EGDS;DAC;ALL;24.6;27.0;29.3;32.1;41.3;36.9;35.4;35.7;35.2;34.9;34.6;34.6;In House Coverage % with TOPS
