Service Name;Service Code;Role;Region;2024 Q1;2024 Q2;2024 Q3;2024 Q4;2025 Q1;2025 Q2;2025 Q3;2025 Q4;2026 Q1;2026 Q2;2026 Q3;2026 Q4;Info
CSO;CSO;TRAIN;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;TRAIN;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;TRAIN;ALL;26.0;24.8;25.0;25;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads with TOPs
CSO;CSO;TRAIN;ALL;8.0;5.1;5.0;5;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;AA;AP;0.0;1.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
CSO;CSO;AA;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;AA;AP;0.0;1.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
CSO;CSO;AA;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;AA;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;AA;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;AA;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;AA;AP;0.0;1.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
CSO;CSO;AA;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;EXP;AP;22.0;22.0;21.3;22;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads
CSO;CSO;EXP;AP;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;EXP;AP;20.0;20.0;19.3;20;20;20;20;20;20;20;20;20;Registered Headcount - Heads
CSO;CSO;EXP;AP;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;EXP;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;EXP;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;EXP;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;EXP;AP;22.0;22.0;21.3;22;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads with TOPs
CSO;CSO;EXP;AP;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;GM;AP;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads
CSO;CSO;GM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;GM;AP;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Registered Headcount - Heads
CSO;CSO;GM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;GM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;GM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;GM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;GM;AP;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads with TOPs
CSO;CSO;GM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;LM;AP;24.0;24.0;23.7;23;23;23;23;23;23;23;23;23;Total In-House Workforce - Heads
CSO;CSO;LM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;LM;AP;24.0;24.0;23.7;23;23;23;23;23;23;23;23;23;Registered Headcount - Heads
CSO;CSO;LM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;LM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;LM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;LM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;LM;AP;24.0;24.0;23.7;23;23;23;23;23;23;23;23;23;Total In-House Workforce - Heads with TOPs
CSO;CSO;LM;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;SYS;AP;5.0;5.0;5.0;5;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads
CSO;CSO;SYS;AP;4.0;4.0;4.0;4;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;SYS;AP;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Registered Headcount - Heads
CSO;CSO;SYS;AP;4.0;4.0;4.0;4;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;SYS;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;SYS;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;SYS;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;SYS;AP;5.0;5.0;5.0;5;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads with TOPs
CSO;CSO;SYS;AP;4.0;4.0;4.0;4;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;EXP;EUR;35.7;37.0;38.6;38;36;36;36;36;36;36;36;36;Total In-House Workforce - Heads
CSO;CSO;EXP;EUR;1.0;1.0;1.9;2;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;EXP;EUR;34.7;36.0;36.7;36;36;36;36;36;36;36;36;36;Registered Headcount - Heads
CSO;CSO;EXP;EUR;1.0;1.0;1.9;2;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;EXP;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;EXP;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;EXP;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;EXP;EUR;35.7;37.0;38.6;38;36;36;36;36;36;36;36;36;Total In-House Workforce - Heads with TOPs
CSO;CSO;EXP;EUR;1.0;1.0;1.9;2;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;GM;EUR;9.0;9.0;9.0;9;9;9;9;9;9;9;9;9;Total In-House Workforce - Heads
CSO;CSO;GM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;GM;EUR;9.0;9.0;9.0;9;9;9;9;9;9;9;9;9;Registered Headcount - Heads
CSO;CSO;GM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;GM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;GM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;GM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;GM;EUR;9.0;9.0;9.0;9;9;9;9;9;9;9;9;9;Total In-House Workforce - Heads with TOPs
CSO;CSO;GM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;LM;EUR;27.0;27.7;26.7;27;27;27;27;27;27;27;27;27;Total In-House Workforce - Heads
CSO;CSO;LM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;LM;EUR;27.0;27.7;26.7;27;27;27;27;27;27;27;27;27;Registered Headcount - Heads
CSO;CSO;LM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;LM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;LM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;LM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;LM;EUR;27.0;27.7;26.7;27;27;27;27;27;27;27;27;27;Total In-House Workforce - Heads with TOPs
CSO;CSO;LM;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;SYS;EUR;5.0;5.0;5.0;5;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads
CSO;CSO;SYS;EUR;4.0;4.0;4.0;4;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;SYS;EUR;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Registered Headcount - Heads
CSO;CSO;SYS;EUR;4.0;4.0;4.0;4;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;SYS;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;SYS;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;SYS;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;SYS;EUR;5.0;5.0;5.0;5;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads with TOPs
CSO;CSO;SYS;EUR;4.0;4.0;4.0;4;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;EXP;LAM;11.3;11.0;11.0;11;11;11;11;11;11;11;11;11;Total In-House Workforce - Heads
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;EXP;LAM;11.3;11.0;11.0;11;11;11;11;11;11;11;11;11;Registered Headcount - Heads
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;EXP;LAM;11.3;11.0;11.0;11;11;11;11;11;11;11;11;11;Total In-House Workforce - Heads with TOPs
CSO;CSO;EXP;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;GM;LAM;3.0;3.0;3.0;3;3;3;3;3;3;3;3;3;Total In-House Workforce - Heads
CSO;CSO;GM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;GM;LAM;3.0;3.0;3.0;3;3;3;3;3;3;3;3;3;Registered Headcount - Heads
CSO;CSO;GM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;GM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;GM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;GM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;GM;LAM;3.0;3.0;3.0;3;3;3;3;3;3;3;3;3;Total In-House Workforce - Heads with TOPs
CSO;CSO;GM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;LM;LAM;10.0;10.0;9.0;9;9;9;9;9;9;9;9;9;Total In-House Workforce - Heads
CSO;CSO;LM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;LM;LAM;10.0;10.0;9.0;9;9;9;9;9;9;9;9;9;Registered Headcount - Heads
CSO;CSO;LM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;LM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;LM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;LM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;LM;LAM;10.0;10.0;9.0;9;9;9;9;9;9;9;9;9;Total In-House Workforce - Heads with TOPs
CSO;CSO;LM;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;SYS;LAM;3.0;3.0;3.0;3;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads
CSO;CSO;SYS;LAM;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;SYS;LAM;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Registered Headcount - Heads
CSO;CSO;SYS;LAM;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;SYS;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;SYS;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;SYS;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;SYS;LAM;3.0;3.0;3.0;3;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads with TOPs
CSO;CSO;SYS;LAM;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;EXP;NAM;24.0;25.7;24.3;24;16;16;16;16;16;16;16;16;Total In-House Workforce - Heads
CSO;CSO;EXP;NAM;7.0;8.0;8.0;8;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;EXP;NAM;17.0;17.7;16.3;16;16;16;16;16;16;16;16;16;Registered Headcount - Heads
CSO;CSO;EXP;NAM;7.0;8.0;8.0;8;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;EXP;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;EXP;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;EXP;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;EXP;NAM;24.0;25.7;24.3;24;16;16;16;16;16;16;16;16;Total In-House Workforce - Heads with TOPs
CSO;CSO;EXP;NAM;7.0;8.0;8.0;8;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;GM;NAM;3.0;3.0;3.0;3;3;3;3;3;3;3;3;3;Total In-House Workforce - Heads
CSO;CSO;GM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;GM;NAM;3.0;3.0;3.0;3;3;3;3;3;3;3;3;3;Registered Headcount - Heads
CSO;CSO;GM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;GM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;GM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;GM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;GM;NAM;3.0;3.0;3.0;3;3;3;3;3;3;3;3;3;Total In-House Workforce - Heads with TOPs
CSO;CSO;GM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;LM;NAM;10.0;10.0;10.0;10;10;10;10;10;10;10;10;10;Total In-House Workforce - Heads
CSO;CSO;LM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;LM;NAM;10.0;10.0;10.0;10;10;10;10;10;10;10;10;10;Registered Headcount - Heads
CSO;CSO;LM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;LM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;LM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;LM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;LM;NAM;10.0;10.0;10.0;10;10;10;10;10;10;10;10;10;Total In-House Workforce - Heads with TOPs
CSO;CSO;LM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;PM;NAM;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
CSO;CSO;PM;NAM;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;PM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
CSO;CSO;PM;NAM;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;PM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;PM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;PM;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;PM;NAM;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
CSO;CSO;PM;NAM;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO;CSO;SYS;NAM;4.0;4.0;4.0;4;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads
CSO;CSO;SYS;NAM;3.0;3.0;3.0;3;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO;CSO;SYS;NAM;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Registered Headcount - Heads
CSO;CSO;SYS;NAM;3.0;3.0;3.0;3;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO;CSO;SYS;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO;CSO;SYS;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO;CSO;SYS;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO;CSO;SYS;NAM;4.0;4.0;4.0;4;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads with TOPs
CSO;CSO;SYS;NAM;3.0;3.0;3.0;3;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSUs;Total;ALL;ALL;198.0;202.4;198.6;198;172;172;172;172;172;172;172;172;Total In-House Workforce - Heads
CSUs;Total;ALL;ALL;24.0;25.0;25.9;26;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSUs;Total;ALL;ALL;174.0;177.4;172.7;172;172;172;172;172;172;172;172;172;Registered Headcount - Heads
CSUs;Total;ALL;ALL;24.0;25.0;25.9;26;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSUs;Total;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSUs;Total;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSUs;Total;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSUs;Total;ALL;ALL;198.0;202.4;198.6;198;172;172;172;172;172;172;172;172;Total In-House Workforce - Heads with TOPs
CSUs;Total;ALL;ALL;24.0;25.0;25.9;26;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSUs;Total;ALL;AP;52.0;53.0;51.0;51;45;45;45;45;45;45;45;45;Total In-House Workforce - Heads
CSUs;Total;ALL;AP;6.0;6.0;6.0;6;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSUs;Total;ALL;AP;46.0;47.0;45.0;45;45;45;45;45;45;45;45;45;Registered Headcount - Heads
CSUs;Total;ALL;AP;6.0;6.0;6.0;6;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSUs;Total;ALL;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSUs;Total;ALL;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSUs;Total;ALL;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSUs;Total;ALL;AP;52.0;53.0;51.0;51;45;45;45;45;45;45;45;45;Total In-House Workforce - Heads with TOPs
CSUs;Total;ALL;AP;6.0;6.0;6.0;6;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSUs;Total;ALL;EUR;76.7;78.7;79.3;79;73;73;73;73;73;73;73;73;Total In-House Workforce - Heads
CSUs;Total;ALL;EUR;5.0;5.0;5.9;6;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSUs;Total;ALL;EUR;71.7;73.7;73.4;73;73;73;73;73;73;73;73;73;Registered Headcount - Heads
CSUs;Total;ALL;EUR;5.0;5.0;5.9;6;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSUs;Total;ALL;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSUs;Total;ALL;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSUs;Total;ALL;EUR;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSUs;Total;ALL;EUR;76.7;78.7;79.3;79;73;73;73;73;73;73;73;73;Total In-House Workforce - Heads with TOPs
CSUs;Total;ALL;EUR;5.0;5.0;5.9;6;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSUs;Total;ALL;LAM;27.3;27.0;26.0;26;24;24;24;24;24;24;24;24;Total In-House Workforce - Heads
CSUs;Total;ALL;LAM;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSUs;Total;ALL;LAM;25.3;25.0;24.0;24;24;24;24;24;24;24;24;24;Registered Headcount - Heads
CSUs;Total;ALL;LAM;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSUs;Total;ALL;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSUs;Total;ALL;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSUs;Total;ALL;LAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSUs;Total;ALL;LAM;27.3;27.0;26.0;26;24;24;24;24;24;24;24;24;Total In-House Workforce - Heads with TOPs
CSUs;Total;ALL;LAM;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSUs;Total;ALL;NAM;42.0;43.7;42.3;42;30;30;30;30;30;30;30;30;Total In-House Workforce - Heads
CSUs;Total;ALL;NAM;11.0;12.0;12.0;12;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSUs;Total;ALL;NAM;31.0;31.7;30.3;30;30;30;30;30;30;30;30;30;Registered Headcount - Heads
CSUs;Total;ALL;NAM;11.0;12.0;12.0;12;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSUs;Total;ALL;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSUs;Total;ALL;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSUs;Total;ALL;NAM;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSUs;Total;ALL;NAM;42.0;43.7;42.3;42;30;30;30;30;30;30;30;30;Total In-House Workforce - Heads with TOPs
CSUs;Total;ALL;NAM;11.0;12.0;12.0;12;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
Corporate Centers;Total;ALL; ;233.3;228.0;219.6;215;186;186;186;186;186;186;186;186;Total In-House Workforce - Heads
Corporate Centers;Total;ALL; ;48.0;45.2;40.0;29;0;0;0;0;0;0;0;0;Total Insourcing - Heads
Corporate Centers;Total;ALL; ;185.3;182.8;179.6;186;186;186;186;186;186;186;186;186;Registered Headcount - Heads
Corporate Centers;Total;ALL; ;30.7;28.6;25.0;14;0;0;0;0;0;0;0;0;110A - Committed - Heads
Corporate Centers;Total;ALL; ;17.3;16.6;15.0;15;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
Corporate Centers;Total;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
Corporate Centers;Total;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
Corporate Centers;Total;ALL; ;233.3;228.0;219.6;215;186;186;186;186;186;186;186;186;Total In-House Workforce - Heads with TOPs
Corporate Centers;Total;ALL; ;48.0;45.2;40.0;29;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
Corporate Centers;Total;ALL;ALL;233.3;228.0;219.6;215;186;186;186;186;186;186;186;186;Total In-House Workforce - Heads
Corporate Centers;Total;ALL;ALL;48.0;45.2;40.0;29;0;0;0;0;0;0;0;0;Total Insourcing - Heads
Corporate Centers;Total;ALL;ALL;185.3;182.8;179.6;186;186;186;186;186;186;186;186;186;Registered Headcount - Heads
Corporate Centers;Total;ALL;ALL;30.7;28.6;25.0;14;0;0;0;0;0;0;0;0;110A - Committed - Heads
Corporate Centers;Total;ALL;ALL;17.3;16.6;15.0;15;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
Corporate Centers;Total;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
Corporate Centers;Total;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
Corporate Centers;Total;ALL;ALL;233.3;228.0;219.6;215;186;186;186;186;186;186;186;186;Total In-House Workforce - Heads with TOPs
Corporate Centers;Total;ALL;ALL;48.0;45.2;40.0;29;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;17.0;17;15;15;15;15;15;15;15;15;Total In-House Workforce - Heads
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;2.0;2;0;0;0;0;0;0;0;0;Total Insourcing - Heads
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;15.0;15;15;15;15;15;15;15;15;15;Registered Headcount - Heads
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;2.0;2;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
Evidence Generation and Decision Science;BS10;ALL; ;0.0;0.0;17.0;17;15;15;15;15;15;15;15;15;Total In-House Workforce - Heads with TOPs
